FTHG,FTAG,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
1.72602739726027,1,10.8217821782178,8.90909090909091,10.6607142857143,12.0166666666667,1.25462659518216,0.885100126709123,6.56666666666667,3.59459459459459,0,0,0,0,0,0,0,0.700357385875343,-0.2732013185176,0.32849536243688,0.277898711594364
1.75,0,10.659793814433,10.5772357723577,11.3781512605042,13.6363636363636,0.967818055297039,1.08738090729015,3.86538461538462,5.66279069767442,0,0,0,0,0,0,0,-0.309897837076671,-0.399843432084933,-0.185393158507785,-0.283449761967519
0.484848484848485,0,9.41441441441441,9.79831932773109,11.55,14.8064516129032,1.1127958570417,0.976076382039596,5.35,4.62365591397849,0,0,0,0,0,0,0,-0.301182639301622,-0.288181422625356,0.105765552567936,0.0291670856696444
1.69047619047619,2,9.77391304347826,9.38135593220339,12.1395348837209,14.0396825396825,1.04280351083065,0.811544691222274,5.27160493827161,5.18823529411765,0,0,0,0,0,0,0,-0.220173822381427,-0.709005626113518,0.278755824347108,0.0212161011123544
2.35897435897436,2,10.325,10.3577235772358,11.8677685950413,14.9444444444444,1.00057580313619,0.98154315561228,4.47826086956522,5.08333333333333,0,0,0,0,0,0,0,-0.35500374087939,-0.191455760572399,-0.032834096040606,-0.0407505503936481
0.489795918367347,0,11.4308943089431,18.1298701298701,11.8863636363636,12.2894736842105,1.4412046011454,0.914760776390533,6.38461538461539,5.02040816326531,0,0,0,0,0,0,0,0.174834897587237,-0.239584066434161,0.701047203199377,0.0455948330646467
1.02020202020202,0,12.1166666666667,22.7808219178082,12.9925373134328,13.0434782608696,1.02680453573413,1.79790538648734,5.91818181818182,8.06896551724138,0,0,0,0,0,0,0,-0.231675584566392,1.18406922934617,-0.836643258710383,-0.0604395203262527
1.03311258278146,1,11.8702290076336,20.4473684210526,14.9310344827586,14.3706896551724,1.03037196786983,1.09382437430115,5.44144144144144,6.02564102564103,0,0,0,0,0,0,0,-0.240231772752151,-0.205580580580581,-0.0901729287696655,0.00572568816103745
1.03311258278146,1,13.546875,17.42,20.967032967033,17.4341085271318,1.10017478185434,1.40299221524514,5.78481012658228,8.75,0,0,0,0,0,0,0,-0.215299811311983,-0.0144366835528641,-0.318864416740799,-0.0749334530559036
1.03311258278146,0,15.390625,23.4255319148936,24.0229885057471,17.975,0.92420073776922,1.18121187622037,4.45454545454545,5.875,0,0,1,0,0,0,0,-0.554941990512603,-0.096347426911943,-0.210757109010931,-0.0283899747775724
0.97979797979798,1,16.3412698412698,32.4324324324324,23.5604395604396,17.7769230769231,1.04915157136314,1.9459138061759,5.82089552238806,11.6666666666667,0,0,0,1,0,0,0,-0.224564495469191,0.861593603529088,-0.654318479459609,-0.115197834946196
0.55,3,21.0777777777778,33.0975609756098,24.8333333333333,19.8032786885246,1.04381681478058,1.50569108762386,4.4,9.1,0,0,0,0,0,0,0,-0.284097686435143,0.532467532467532,-0.491913784221476,-0.113204379857736
1.02020202020202,2,25.4186046511628,26.7916666666667,28.5670103092784,27.3947368421053,1.23141962306954,1.07060722983458,7.74576271186441,5.25581395348837,0,0,0,0,0,0,0,-0.234381526362614,-0.189502636926776,0.14623554778944,0.0556701424301325
1.22222222222222,1,26.8461538461538,19.5438596491228,25.6760563380282,33.4588235294118,1.10721802847547,1.04576028041368,5,4.55421686746988,0,0,0,0,0,0,0,-0.300462110178441,-0.484895187720373,0.0464135631784131,3.60885692287297e-05
4.33333333333333,0,42.1363636363636,24.7794117647059,23.0879120879121,28.5208333333333,1.90219279739441,1.04605723006952,9.5,5.21428571428571,0,0,0,0,0,0,0,1.18318840880328,-0.321168454305551,0.794482170251401,0.100671743259071
1.33333333333333,2,27.6818181818182,31.4264705882353,32.9574468085106,24.425,1.06482480190675,1.693897864228,5.36666666666667,11.7,0,0,0,1,0,0,0,-0.38864204113471,0.589668866897363,-0.736560564192143,-0.132568474114978
0.531645569620253,1,25.6372549019608,27.6794871794872,38.4605263157895,27.2317073170732,1.01193407285635,1.09183868144894,6.41176470588235,7.33333333333333,0,0,0,0,0,0,0,-0.453891233138467,-0.275092075569468,-0.226367871307028,-0.00225551944869612
1.04545454545455,0,24.7959183673469,30.7397260273973,37.2837837837838,31.9148936170213,1.11739779331014,1.17311286155542,7.19148936170213,5.78787878787879,0,0,0,0,0,0,0,-0.291046287759395,-0.126174866632333,-0.0536060882969813,0.0247897827169347
0.55,2,24.3365384615385,34.1973684210526,35.48,38.6122448979592,1.08784454193456,1.11969826767469,6.5625,4.53947368421053,0,0,0,0,0,0,0,-0.28731030787829,-0.0819881826572743,-0.0331480672378143,0.0259586092010756
1.02020202020202,3,27.2876712328767,32.6417910447761,36.9052631578947,43.5957446808511,1.08107246447551,1.06044570858487,6.24324324324324,3.89333333333333,0,0,0,0,0,0,0,-0.305202862295969,-0.419135648365096,0.0675231781667443,0.0310508589323598
1,1,31.44,28.5747126436782,39.4626865671642,39.8409090909091,1.15102461358799,1.08783873042246,7.69620253164557,6.41772151898734,0,0,0,0,0,0,0,-0.150766340678214,-0.33153539967059,0.117348135738059,0.0216488435155701
